"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 26 10:40:08 GMT 2022","Wed Oct 26 10:40:13 GMT 2022","5492","","Header testing","","Header testing","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those",""
"passed","Wed Oct 26 10:41:08 GMT 2022","Wed Oct 26 10:41:17 GMT 2022","8979","","Sign in testing","","Sign in testing","ID - 16 Sign in with invalid email and invalid password","ID - 16 Sign in with invalid email and invalid password",""
"passed","Wed Oct 26 10:44:14 GMT 2022","Wed Oct 26 10:44:19 GMT 2022","5267","","Sign in testing","","Sign in testing","ID - 17 Sign in with valid email that doesn't contain @","ID - 17 Sign in with valid email that doesn't contain @",""
"passed","Wed Oct 26 10:41:17 GMT 2022","Wed Oct 26 10:41:27 GMT 2022","9538","","Sign in testing","","Sign in testing","ID - 17 Sign in with valid email that doesn't contain @","ID - 17 Sign in with valid email that doesn't contain @",""
"passed","Wed Oct 26 10:43:58 GMT 2022","Wed Oct 26 10:44:08 GMT 2022","9887","","Sign in testing","","Sign in testing","ID - 15 Sign in with valid email and invalid password","ID - 15 Sign in with valid email and invalid password",""
"passed","Wed Oct 26 10:44:29 GMT 2022","Wed Oct 26 10:44:32 GMT 2022","3661","","Sign up page testing","","Sign up page testing","ID - 11 Sign up with a password that does not contain symbol","ID - 11 Sign up with a password that does not contain symbol",""
"passed","Wed Oct 26 10:42:27 GMT 2022","Wed Oct 26 10:42:33 GMT 2022","6705","","Support center page testing","","Support center page testing","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page",""
"passed","Wed Oct 26 10:41:45 GMT 2022","Wed Oct 26 10:41:50 GMT 2022","5192","","Sign up page testing","","Sign up page testing","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy",""
"passed","Wed Oct 26 10:42:15 GMT 2022","Wed Oct 26 10:42:21 GMT 2022","5951","","Solution page testing","","Solution page testing","ID - 6 Open the Contact Center Solutions from Solutions page","ID - 6 Open the Contact Center Solutions from Solutions page",""
"passed","Wed Oct 26 10:43:50 GMT 2022","Wed Oct 26 10:43:55 GMT 2022","4728","","Network page testing","","Network page testing","ID - 9 Open SMS API from Network Page","ID - 9 Open SMS API from Network Page",""
"passed","Wed Oct 26 10:42:02 GMT 2022","Wed Oct 26 10:42:09 GMT 2022","7334","","Solution page testing","","Solution page testing","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page",""
"passed","Wed Oct 26 10:44:36 GMT 2022","Wed Oct 26 10:44:39 GMT 2022","2878","","Sign up page testing","","Sign up page testing","ID - 13 Sign up with empty fields","ID - 13 Sign up with empty fields",""
"passed","Wed Oct 26 10:45:09 GMT 2022","Wed Oct 26 10:45:13 GMT 2022","4284","","Support center page testing","","Support center page testing","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search",""
"passed","Wed Oct 26 10:40:57 GMT 2022","Wed Oct 26 10:41:08 GMT 2022","11493","","Sign in testing","","Sign in testing","ID - 15 Sign in with valid email and invalid password","ID - 15 Sign in with valid email and invalid password",""
"passed","Wed Oct 26 10:42:09 GMT 2022","Wed Oct 26 10:42:15 GMT 2022","5870","","Solution page testing","","Solution page testing","ID - 5 Open Explore Healthcare Solutions from Solutions page","ID - 5 Open Explore Healthcare Solutions from Solutions page",""
"passed","Wed Oct 26 10:44:43 GMT 2022","Wed Oct 26 10:44:50 GMT 2022","6865","","Solution page testing","","Solution page testing","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page",""
"passed","Wed Oct 26 10:40:32 GMT 2022","Wed Oct 26 10:40:38 GMT 2022","6424","","Network page testing","","Network page testing","ID - 7 Open the virtual cross connects page from Network link in Header menu","ID - 7 Open the virtual cross connects page from Network link in Header menu",""
"passed","Wed Oct 26 10:43:20 GMT 2022","Wed Oct 26 10:43:22 GMT 2022","2397","","Header testing","","Header testing","ID -3 Check that all item from Products dropdown menu on header to be able click","ID -3 Check that all item from Products dropdown menu on header to be able click",""
"passed","Wed Oct 26 10:45:13 GMT 2022","Wed Oct 26 10:45:16 GMT 2022","2715","","Support center page testing","","Support center page testing","ID - 20 Find non-existent article on the support page using search","ID - 20 Find non-existent article on the support page using search",""
"passed","Wed Oct 26 10:43:38 GMT 2022","Wed Oct 26 10:43:43 GMT 2022","5614","","Network page testing","","Network page testing","ID - 7 Open the virtual cross connects page from Network link in Header menu","ID - 7 Open the virtual cross connects page from Network link in Header menu",""
"passed","Wed Oct 26 10:44:23 GMT 2022","Wed Oct 26 10:44:29 GMT 2022","6092","","Sign up page testing","","Sign up page testing","ID - 10 Sign up with an email that does not contain @","ID - 10 Sign up with an email that does not contain @",""
"passed","Wed Oct 26 10:40:13 GMT 2022","Wed Oct 26 10:40:16 GMT 2022","2977","","Header testing","","Header testing","ID -3 Check that all item from Products dropdown menu on header to be able click","ID -3 Check that all item from Products dropdown menu on header to be able click",""
"passed","Wed Oct 26 10:43:28 GMT 2022","Wed Oct 26 10:43:32 GMT 2022","4192","","Main page testing","","Main page testing","ID 1 - Open Voice Api from main page","ID 1 - Open Voice Api from main page",""
"passed","Wed Oct 26 10:40:45 GMT 2022","Wed Oct 26 10:40:50 GMT 2022","4851","","Network page testing","","Network page testing","ID - 9 Open SMS API from Network Page","ID - 9 Open SMS API from Network Page",""
"passed","Wed Oct 26 10:43:43 GMT 2022","Wed Oct 26 10:43:50 GMT 2022","6910","","Network page testing","","Network page testing","ID - 8 See price for Elastic SIP Trunking from Network Page","ID - 8 See price for Elastic SIP Trunking from Network Page",""
"passed","Wed Oct 26 10:42:33 GMT 2022","Wed Oct 26 10:42:38 GMT 2022","4885","","Support center page testing","","Support center page testing","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search",""
"passed","Wed Oct 26 10:41:39 GMT 2022","Wed Oct 26 10:41:45 GMT 2022","6190","","Sign up page testing","","Sign up page testing","ID - 11 Sign up with a password that does not contain symbol","ID - 11 Sign up with a password that does not contain symbol",""
"passed","Wed Oct 26 10:44:54 GMT 2022","Wed Oct 26 10:44:58 GMT 2022","4528","","Solution page testing","","Solution page testing","ID - 6 Open the Contact Center Solutions from Solutions page","ID - 6 Open the Contact Center Solutions from Solutions page",""
"passed","Wed Oct 26 10:41:32 GMT 2022","Wed Oct 26 10:41:39 GMT 2022","7308","","Sign up page testing","","Sign up page testing","ID - 10 Sign up with an email that does not contain @","ID - 10 Sign up with an email that does not contain @",""
